created_at,tweet_id,retweet_count,favorite_count,stage,image_url,species_prediction,prediction_conf,year
2016-12-07 16:53:43+00:00,806542213899489280,2752,11363,nan,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,2016
2016-12-06 21:04:11+00:00,806242860592926720,13616,0,nan,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,2016
2016-12-06 19:29:28+00:00,806219024703037440,1388,7145,nan,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,2016
2016-12-06 02:15:59+00:00,805958939288408065,6238,0,nan,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,0.574557,2016
2016-12-06 00:32:26+00:00,805932879469572096,2209,9178,nan,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,2016
2016-12-05 17:31:15+00:00,805826884734976000,2132,7335,nan,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,2016
2016-12-04 21:14:20+00:00,805520635690676224,1905,6368,nan,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,2016
2016-12-04 00:30:29+00:00,805207613751304193,1972,8680,nan,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,2016
2016-12-02 17:27:25+00:00,804738756058218496,4480,15326,nan,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,2016
2016-12-01 19:56:00+00:00,804413760345620481,3712,0,nan,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,0.0903414,2016
2016-11-30 01:31:12+00:00,803773340896923648,3220,11203,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,2016
2016-11-29 20:08:52+00:00,803692223237865472,8689,0,nan,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104,2016
2016-11-29 16:33:36+00:00,803638050916102144,4828,12270,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,2016
2016-11-28 16:37:19+00:00,803276597545603072,2887,11207,nan,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,2016
2016-11-27 19:09:28+00:00,802952499103731712,2336,10085,nan,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,2016
2016-11-26 21:26:58+00:00,802624713319034886,3403,0,nan,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker_spaniel,0.253442,2016
2016-11-26 18:00:13+00:00,802572683846291456,2926,9959,nan,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,2016
2016-11-25 21:37:47+00:00,802265048156610565,1573,7039,doggo,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.8971620000000001,2016
2016-11-25 20:26:31+00:00,802247111496568832,5247,0,nan,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua,0.721188,2016
2016-11-25 19:55:35+00:00,802239329049477120,3040,10132,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,2016
2016-11-25 01:18:59+00:00,801958328846974976,1992,8608,nan,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,2016
2016-11-23 21:29:33+00:00,801538201127157760,2391,9141,nan,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,2016
2016-11-22 20:58:07+00:00,801167903437357056,6961,27386,nan,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,2016
2016-11-22 17:28:25+00:00,801115127852503040,2429,8992,doggo,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,2016
2016-11-21 17:23:47+00:00,800751577355128832,3214,11701,nan,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,2016
2016-11-21 01:37:04+00:00,800513324630806528,3495,14685,nan,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,2016
2016-11-20 17:20:08+00:00,800388270626521089,3265,12456,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,2016
2016-11-20 00:59:15+00:00,800141422401830912,2980,17092,nan,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,2016
2016-11-19 00:40:24+00:00,799774291445383169,5488,0,nan,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,2016
2016-11-18 23:35:32+00:00,799757965289017345,2506,9390,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,2016
2016-11-18 01:24:14+00:00,799422933579902976,2213,8965,nan,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,2016
2016-11-17 17:04:16+00:00,799297110730567681,3227,11065,nan,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,2016
2016-11-17 01:35:54+00:00,799063482566066176,2863,9058,nan,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,2016
2016-11-16 17:01:16+00:00,798933969379225600,5203,14712,nan,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,2016
2016-11-16 16:28:21+00:00,798925684722855936,1663,8246,nan,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,2016
2016-11-16 01:23:12+00:00,798697898615730177,7602,0,nan,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador_retriever,0.8686709999999999,2016
2016-11-16 01:09:57+00:00,798694562394996736,5812,0,nan,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,2016
2016-11-15 23:13:58+00:00,798665375516884993,4519,0,nan,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow,0.243529,2016
2016-11-15 21:49:12+00:00,798644042770751489,2153,0,nan,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,2016
2016-11-15 20:47:30+00:00,798628517273620480,2272,0,nan,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,0.636169,2016
2016-11-15 01:44:00+00:00,798340744599797760,3924,0,nan,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,2016
2016-11-14 17:03:50+00:00,798209839306514432,2954,11548,nan,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,2016
2016-11-14 01:18:12+00:00,797971864723324932,3652,13018,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,0.489845,2016
2016-11-12 21:02:38+00:00,797545162159308800,5656,16198,nan,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,2016
2016-11-12 00:36:46+00:00,797236660651966464,7726,22328,nan,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,2016
2016-11-11 00:03:42+00:00,796865951799083009,2198,8564,nan,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,2016
2016-11-10 17:02:03+00:00,796759840936919040,3562,13256,nan,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,2016
2016-11-09 22:49:15+00:00,796484825502875648,2042,8472,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,2016
2016-11-09 16:22:22+00:00,796387464403357696,4861,12334,nan,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,2016
2016-11-09 02:29:25+00:00,796177847564038144,16628,0,nan,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,2016
2016-11-09 00:37:46+00:00,796149749086875649,16628,36177,nan,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,2016
2016-11-08 22:25:27+00:00,796116448414461957,2813,10139,nan,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,2016
2016-11-08 20:00:55+00:00,796080075804475393,2703,9469,nan,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,2016
2016-11-08 16:47:50+00:00,796031486298386433,4284,12071,nan,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,2016
2016-11-07 03:14:10+00:00,795464331001561088,27728,55683,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082,2016
2016-11-06 22:59:35+00:00,795400264262053889,3323,11270,nan,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,2016
2016-11-05 19:24:28+00:00,794983741416415232,3942,0,nan,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,2016
2016-11-04 01:48:22+00:00,794355576146903043,12014,0,nan,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,2016
2016-11-04 00:15:59+00:00,794332329137291264,3088,10686,nan,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,2016
2016-11-02 23:45:19+00:00,793962221541933056,5711,18910,nan,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.8616510000000001,2016
2016-11-02 16:00:06+00:00,793845145112371200,2187,10295,nan,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,0.7652770000000001,2016
2016-11-02 00:42:53+00:00,793614319594401792,3661,0,nan,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.705092,2016
2016-11-01 23:53:02+00:00,793601777308463104,1908,8926,nan,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,0.538981,2016
2016-11-01 17:12:16+00:00,793500921481273345,2786,11953,nan,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,0.326122,2016
2016-11-01 03:00:09+00:00,793286476301799424,10723,27597,nan,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.274637,2016
2016-11-01 02:00:14+00:00,793271401113350145,2763,9677,nan,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,0.231695,2016
2016-11-01 01:00:05+00:00,793256262322548741,9714,22350,nan,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,basset,0.207622,2016
2016-11-01 00:00:38+00:00,793241302385262592,3812,11780,nan,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden_retriever,0.559308,2016
2016-10-31 23:00:11+00:00,793226087023144960,3338,11001,nan,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired_fox_terrier,0.456047,2016
2016-10-31 21:00:23+00:00,793195938047070209,6547,17063,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,0.654762,2016
2016-10-31 20:00:05+00:00,793180763617361921,2310,7740,nan,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland_terrier,0.266824,2016
2016-10-31 19:00:10+00:00,793165685325201412,3238,10478,nan,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,0.946224,2016
2016-10-31 18:00:14+00:00,793150605191548928,1984,6909,nan,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian_greyhound,0.193869,2016
2016-10-31 16:00:13+00:00,793120401413079041,4551,14202,nan,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,0.7249439999999999,2016
2016-10-30 17:02:53+00:00,792773781206999040,1963,8209,nan,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,0.912804,2016
2016-10-29 15:55:58+00:00,792394556390137856,4998,15128,nan,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,0.746387,2016
2016-10-28 17:07:05+00:00,792050063153438720,2088,8029,nan,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,0.942856,2016
2016-10-27 16:06:04+00:00,791672322847637504,3661,13129,nan,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.705092,2016
2016-10-26 22:31:36+00:00,791406955684368384,4797,14670,nan,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,2016
2016-10-26 16:14:55+00:00,791312159183634433,2963,9841,nan,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,0.892925,2016
2016-10-25 21:18:40+00:00,791026214425268224,4858,0,nan,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,malamute,0.375098,2016
2016-10-25 18:44:32+00:00,790987426131050500,2483,11089,nan,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker_spaniel,0.349195,2016
2016-10-24 23:37:28+00:00,790698755171364864,2203,9158,nan,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese_mountain_dog,0.996541,2016
2016-10-23 23:42:19+00:00,790337589677002753,2167,8740,nan,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,0.658808,2016
2016-10-23 19:42:02+00:00,790277117346975746,3732,14081,nan,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,0.427742,2016
2016-10-22 00:45:17+00:00,789628658055020548,2080,8448,nan,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,0.260702,2016
2016-10-21 22:48:24+00:00,789599242079838210,2279,7620,nan,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_Bay_retriever,0.8788219999999999,2016
2016-10-21 18:16:44+00:00,789530877013393408,3942,13188,nan,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,2016
2016-10-21 00:53:56+00:00,789268448748703744,3014,10196,nan,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,2016
2016-10-20 16:15:26+00:00,789137962068021249,3244,10875,nan,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,0.746135,2016
2016-10-19 15:37:03+00:00,788765914992902144,12014,30658,nan,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,2016
2016-10-18 16:11:17+00:00,788412144018661376,5990,16060,nan,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,0.805238,2016
2016-10-18 00:41:57+00:00,788178268662984705,2488,8100,nan,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,0.73548,2016
2016-10-17 22:51:57+00:00,788150585577050112,1510,6865,nan,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,2016
2016-10-17 17:32:13+00:00,788070120937619456,3952,0,nan,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,golden_retriever,0.735163,2016
2016-10-17 00:20:47+00:00,787810552592695296,3540,9717,nan,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,pug,0.362835,2016
2016-10-16 18:11:26+00:00,787717603741622272,3240,11416,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,0.992339,2016
2016-10-15 21:01:17+00:00,787397959788929025,3300,12120,nan,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,0.900483,2016
2016-10-14 16:13:10+00:00,786963064373534720,9327,29725,nan,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden_retriever,0.915303,2016
2016-10-13 23:23:56+00:00,786709082849828864,7069,20296,nan,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,0.467321,2016
2016-10-13 20:28:35+00:00,786664955043049472,2996,11957,nan,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Leonberg,0.512034,2016
2016-10-13 15:54:28+00:00,786595970293370880,3601,10497,nan,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,0.709512,2016
2016-10-13 00:29:39+00:00,786363235746385920,4072,12189,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,0.929266,2016
2016-10-12 15:55:59+00:00,786233965241827333,5571,17178,nan,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador_retriever,0.478193,2016
2016-10-12 02:53:11+00:00,786036967502913536,8237,0,nan,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden_retriever,0.99383,2016
2016-10-11 16:00:24+00:00,785872687017132033,2130,7489,nan,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_Pyrenees,0.392108,2016
2016-10-10 17:32:08+00:00,785533386513321988,2334,10183,nan,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,miniature_pinscher,0.436023,2016
2016-10-08 18:41:19+00:00,784826020293709826,3712,11310,nan,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,0.0903414,2016
2016-10-07 22:15:26+00:00,784517518371221505,2970,10039,nan,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,malamute,0.757764,2016
2016-10-07 16:33:21+00:00,784431430411685888,1491,6329,nan,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature_poodle,0.744819,2016
2016-10-06 00:08:09+00:00,783821107061198850,2269,8209,nan,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_terrier,0.26565900000000003,2016
2016-10-05 15:47:27+00:00,783695101801398276,3737,11650,nan,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow,0.314265,2016
2016-10-05 00:40:09+00:00,783466772167098368,2608,9468,nan,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.789,2016
2016-10-04 19:42:03+00:00,783391753726550016,6441,18908,nan,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,0.87713,2016
2016-10-04 16:46:14+00:00,783347506784731136,6533,0,nan,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,Cardigan,0.611525,2016
2016-10-04 15:55:06+00:00,783334639985389568,13616,32651,nan,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,2016
2016-10-03 23:25:55+00:00,783085703974514689,2565,9112,nan,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_Bay_retriever,0.240602,2016
2016-10-03 01:00:34+00:00,782747134529531904,1604,8310,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden_retriever,0.560699,2016
2016-10-02 23:23:04+00:00,782722598790725632,6238,19250,nan,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,0.574557,2016
2016-10-02 15:10:30+00:00,782598640137187329,2184,8694,nan,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,0.8408709999999999,2016
2016-10-01 19:47:08+00:00,782305867769217024,6470,18630,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001,2016
2016-10-01 00:58:26+00:00,782021823840026624,7236,0,nan,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden_retriever,0.383223,2016
2016-09-30 01:08:10+00:00,781661882474196992,3129,11634,nan,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,Pembroke,0.438087,2016
2016-09-28 21:56:36+00:00,781251288990355457,2458,9428,nan,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_hairless,0.8877709999999999,2016
2016-09-28 16:07:23+00:00,781163403222056960,3168,10895,nan,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland_sheepdog,0.973841,2016
2016-09-27 19:54:58+00:00,780858289093574656,2328,8033,nan,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake_Bay_retriever,0.488555,2016
2016-09-27 16:06:28+00:00,780800785462489090,1505,6141,nan,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_husky,0.951963,2016
2016-09-27 02:53:48+00:00,780601303617732608,3839,13525,nan,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_Bernard,0.995143,2016
2016-09-26 23:04:13+00:00,780543529827336192,2032,7040,nan,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden_retriever,0.628312,2016
2016-09-26 19:56:24+00:00,780496263422808064,4319,0,nan,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug,0.99731,2016
2016-09-26 18:38:05+00:00,780476555013349377,136,0,nan,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,pug,0.919255,2016
2016-09-26 17:29:48+00:00,780459368902959104,1224,5892,nan,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great_Dane,0.382491,2016
2016-09-25 23:47:39+00:00,780192070812196864,2589,9712,nan,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,0.144012,2016
2016-09-25 00:06:08+00:00,779834332596887552,8237,21252,nan,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden_retriever,0.99383,2016
2016-09-23 01:00:13+00:00,779123168116150273,4207,13206,nan,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,toy_poodle,0.43108,2016
2016-09-22 20:33:42+00:00,779056095788752897,5247,16500,nan,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua,0.721188,2016
2016-09-22 16:13:51+00:00,778990705243029504,8437,22342,nan,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker_spaniel,0.7153510000000001,2016
2016-09-22 00:13:04+00:00,778748913645780993,1562,7717,nan,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire_bullterrier,0.351434,2016
2016-09-21 17:42:10+00:00,778650543019483137,1729,6430,nan,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German_shepherd,0.515699,2016
2016-09-21 16:00:17+00:00,778624900596654080,1176,5177,nan,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,0.786089,2016
2016-09-21 01:39:11+00:00,778408200802557953,5023,15135,nan,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,Pembroke,0.8483620000000001,2016
2016-09-21 00:00:35+00:00,778383385161035776,1271,6515,nan,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie,0.345266,2016
2016-09-20 17:36:50+00:00,778286810187399168,3836,11576,nan,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston_bull,0.32207,2016
2016-09-20 01:12:28+00:00,778039087836069888,3065,9417,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German_shepherd,0.717776,2016
2016-09-20 00:24:34+00:00,778027034220126208,1885,7320,pupper,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.946718,2016
2016-09-19 15:00:20+00:00,777885040357281792,1893,7078,nan,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan_hound,0.123529,2016
2016-09-19 01:42:24+00:00,777684233540206592,3403,12518,nan,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker_spaniel,0.253442,2016
2016-09-18 22:54:18+00:00,777641927919427584,4947,0,nan,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,golden_retriever,0.964929,2016
2016-09-18 21:33:11+00:00,777621514455814149,2910,9742,nan,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,chow,0.999823,2016
2016-09-17 16:57:35+00:00,777189768882946048,4999,15921,nan,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Chihuahua,0.988412,2016
2016-09-16 16:24:19+00:00,776819012571455488,15839,0,pupper,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua,0.346545,2016
2016-09-16 16:00:31+00:00,776813020089548800,1405,5444,nan,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy_poodle,0.51661,2016
2016-09-15 17:48:25+00:00,776477788987613185,3249,9858,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Labrador_retriever,0.8848389999999999,2016
2016-09-15 00:36:55+00:00,776218204058357768,18497,33345,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,Samoyed,0.940326,2016
2016-09-14 23:30:38+00:00,776201521193218049,2919,10681,nan,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,Rottweiler,0.502228,2016
2016-09-14 03:27:11+00:00,775898661951791106,17621,0,doggo,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden_retriever,0.945523,2016
2016-09-13 23:44:54+00:00,775842724423557120,3116,13022,nan,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow,0.520022,2016
2016-09-12 16:05:54+00:00,775364825476165632,3472,8295,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229,2016
2016-09-11 21:34:30+00:00,775085132600442880,5488,17281,nan,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,2016
2016-09-10 23:54:11+00:00,774757898236878852,2035,9462,nan,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,toy_poodle,0.7199409999999999,2016
2016-09-10 16:03:16+00:00,774639387460112384,2013,7508,nan,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker_hound,0.6275930000000001,2016
2016-09-09 18:31:54+00:00,774314403806253056,6478,24167,nan,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo_dog,0.5960449999999999,2016
2016-09-08 16:33:46+00:00,773922284943896577,1999,7110,nan,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,Pomeranian,0.554331,2016
2016-09-08 02:09:06+00:00,773704687002451968,1891,7317,nan,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,silky_terrier,0.324251,2016
2016-09-07 23:52:41+00:00,773670353721753600,1501,5935,nan,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Old_English_sheepdog,0.969311,2016
2016-09-07 15:44:53+00:00,773547596996571136,7126,24553,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,0.372202,2016
2016-09-06 16:10:20+00:00,773191612633579521,4736,11117,nan,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Blenheim_spaniel,0.427766,2016
2016-09-05 15:58:34+00:00,772826264096874500,2669,8842,nan,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,0.915351,2016
